t,dJ1,dJ2,dJ3,dJ4,dJ5,dJ6
8.888888888888889284e+00,1.452076196670532227e+00,-2.674793601036071777e-01,-4.959448054432868958e-02,1.445949673652648926e+00,1.453183054924011230e+00,-8.411471247673034668e-01
8.989898989898989612e+00,1.421612977981567383e+00,-2.618679106235504150e-01,-4.855403676629066467e-02,1.415614962577819824e+00,1.422696709632873535e+00,-8.235007524490356445e-01
9.090909090909089940e+00,1.370841145515441895e+00,-2.525154948234558105e-01,-4.681996256113052368e-02,1.365057229995727539e+00,1.371886014938354492e+00,-7.940899729728698730e-01
9.191919191919192045e+00,1.299760460853576660e+00,-2.394220829010009766e-01,-4.439226165413856506e-02,1.294276595115661621e+00,1.300751328468322754e+00,-7.529149651527404785e-01
9.292929292929292373e+00,1.208371043205261230e+00,-2.225877344608306885e-01,-4.127093032002449036e-02,1.203272819519042969e+00,1.209292173385620117e+00,-6.999756097793579102e-01
9.393939393939394478e+00,1.096672773361206055e+00,-2.020123749971389771e-01,-3.745596855878829956e-02,1.092045903205871582e+00,1.097508788108825684e+00,-6.352719664573669434e-01
9.494949494949494806e+00,9.646660685539245605e-01,-1.776961088180541992e-01,-3.294738382101058960e-02,9.605959653854370117e-01,9.654014706611633301e-01,-5.588041543960571289e-01
9.595959595959595134e+00,8.123503923416137695e-01,-1.496388167142868042e-01,-2.774516679346561432e-02,8.089229464530944824e-01,8.129695653915405273e-01,-4.705719053745269775e-01
9.696969696969697239e+00,6.397258043289184570e-01,-1.178405508399009705e-01,-2.184931561350822449e-02,6.370267271995544434e-01,6.402134895324707031e-01,-3.705753386020660400e-01
9.797979797979797567e+00,4.467925429344177246e-01,-8.230131864547729492e-02,-1.525983493775129318e-02,4.449074864387512207e-01,4.471331238746643066e-01,-2.588144540786743164e-01
9.898989898989899672e+00,2.335508167743682861e-01,-4.302117601037025452e-02,-7.976738736033439636e-03,2.325654327869415283e-01,2.337288558483123779e-01,-1.352894604206085205e-01
1.000000000000000000e+01,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
